"id","edad","sex","tipouni","perfil","exed","acreedu","exin","acreinv","grupoinv","nart","autprin","njcr","nh1","nh2","nh5","nh3","nh4","pubnohh","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","priorpub","util","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","mp1","mp2","mp3","mp4","mp5","mp6","mp7","mp8","mp9","mp10","mp11","mp12","mp13","mp14","mp15","mp16","mp17","mp18","mp19","mp20","mp21","mp22","mp23","mp24","mp25","mp26","mp27","mp28","otro","pais.r","area.r"
58,36,"Hombre","Pública","Personal de investigación",2,0,3,1,1,2,2,1,1,0,0,0,0,"Sí",0,0,1,0,0,1,0,1,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Perú","Ciencias naturales e ingeniería"
59,46,"Hombre","Pública","Personal docente e investigador",15,1,24,1,1,46,10,44,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,1,1,1,"Descubrir","Conocimiento",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,"","México","Ciencias de la vida y médicas"
61,62,"Hombre","Privada","Personal de investigación",37,0,40,0,1,296,86,296,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
62,40,"Hombre","Pública","Personal docente e investigador",3,1,15,1,1,23,11,23,0,0,0,0,1,"No",0,0,0,1,1,0,0,0,0,1,"Descubrir","Conocimiento",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,"Muchas veces es el sistema el que fuerza a las malas prácticas científicas. Para alcanzar la excelencia es necesaria una gran motivación y para que la motivación se mantenga es necesario que el sistema haga el esfuerzo de premiar la excelencia. ","España","Ciencias de la vida y médicas"
63,53,"Mujer","Pública","Personal docente e investigador",4,0,27,1,1,98,15,98,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,1,1,"Descubrir","Conocimiento",0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,"Como ya he indicado en mail al investigador que me contacto, el hecho de ser seleccionada por una publicación de la que soy responsable en una encuesta que va dirigida a determinar como afecta la motivación a prácticas cuestionables de investigación, cuando menos me intriga. Igual no es la mejor manera de presentarlo. Pero una vez vista la encuesta entiendo que es lo que se pretende y veo que no asumen malas practicas. He contestado en relación a toda mi carrera, no necesariamente es lo que hago ahora","España","Ciencias naturales e ingeniería"
64,58,"Hombre",NA,"Personal docente e investigador",35,1,35,1,1,58,4,58,1,0,0,0,0,"Sí",0,0,1,0,1,1,1,1,0,1,"Resolver","Aplicabilidad",1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Hecho en falta un aspecto fundamental como razón para investigar: forma a nuevos investigadores. 

Yo, he dirigido 50 trabajos (Tesis Doctorales, TFM, TFG y antes Tesinas), todos ellos experimentales que requieren realizar investigación científica, y en ese caso, la razón fundamental para llevarla a cabo, es que los estudiantes alcancen dichos títulos. Y eso no ha sido incluido en esta encuesta. En algunos casos, han sido ellos los que me han propuesto el ""tema de investigación"" y yo los apoyé, eso también debe tenerse en cuenta en sus ""conclusiones"" de esta encuesta, a mi parecer.
Además, yo he participado indirectamente en algunas cuestiones que me han parecido poco  adecuadas o éticas, por la presión del sistema a ""publicar"" para lograr un plaza propia o para ayudar a otros en su carrera investigadora. Los actuales criterios ponderan más la ""cantidad"" de  publicaciones, que la ""calidad"" de las publicaciones. De hecho ustedes mismos han preguntado por cantidad de artículos, no por la calidad de los mismos. ¿No les interesa cuan satisfechos o no estamos con nuestros resultados? en cuanto a cambiar la hipótesis. Desgraciadamente en los artículos casi todos hablan del objetivo (goal or challenge), y muy pocos de ""la hipótesis de este trabajo es""... Por tanto, la pregunta que hacen y las respuestas, pueden no estar correlacionadas como esperan. En mis publicaciones (118), aunque puse las 58 del JCR, en la mayoría no hay una ""hipótesis previa"" sino por ejemplo, definir el mejor medio de cultivo para una especie. Lo que si corrijo siempre a mis estudiantes son expresiones del tipo ""con este estudio esperamos""... En investigación no se ""espera nada"", se encuentra o dilucida ""algo"". Y por tanto, claro que cuando ha pasado que cuando inicias la investigación para ver el ""efecto de (unos factores) ... sobre algo (que determinas con unos parámetros)...  te llevas sorpresas y ""cambias"" la narrativa de la publicación, incluso con titulos con preguntas o con expresiones como ""nuevos"", ""descubriendo el papel de "", etc... Eso para mi, no es cambiar y/o doblegar los resultados ""intencionadamente"", sino ajustar la narrativa a lo hecho y lo obtenido. Además, otro aspecto que muchísimos investigadores desconocen es el sentido estadístico de aceptar/rechazar la hipótesis (usando métodos estadísticos; que en mi campo los usan poca gente, aunque parezca increible). Entonces, si envias un manuscrito con una hipótesis (no en el sentido estadístico, sino como ""objetivo"") y luego obtienes otra cosa, pues o lo razonas muy bien, o te lo rechazan seguro. Por eso creo que la gente ""adapta el objetivo una vez tiene los resultados experimentales. De todos modos, gracias por este tipo de estudios. Muchos ánimos y ya nos informaréis de los resultados. AHHH,  y que vuestra hipótesis se ajuste a los resultados obtenidos... sino a ver que hacéis.... Un saludo. 

","España","Ciencias naturales e ingeniería"
67,44,"Prefiero no decirlo","Pública","Personal de investigación",7,1,20,1,1,67,40,67,0,0,0,0,1,"Sí",0,0,0,0,0,1,1,0,1,0,"Resolver","Aplicabilidad",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
68,48,"Hombre","Pública","Personal de investigación",0,1,26,1,1,62,15,59,0,0,0,0,1,"Sí",0,0,1,1,1,1,0,1,1,1,"Descubrir","Conocimiento",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,"","España","Ciencias naturales e ingeniería"
69,41,"Hombre","Pública","Personal docente e investigador",14,1,14,1,1,150,80,102,0,1,0,0,0,"Sí",0,0,0,1,0,0,1,0,1,1,"Descubrir","Aplicabilidad",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Creo que es un estudio necesario, para reflexionar y hacer saber a determinadas personas qu elo que hacen no es correcto, ni lícito. Hay prácticas que están extendidas en la comunidad universitaria que por ser habituales, pudieran parecer válidas, cuando realmente no lo son. Este es un estudio útil y con aplicabilidad. Gracias por realizarlo.","España","Ciencias sociales y del comportamiento"
71,44,"Hombre","Pública","Personal de investigación",0,0,13,0,0,73,41,44,0,0,1,0,0,"Sí",1,0,0,0,0,1,0,0,1,1,"Descubrir","Aplicabilidad",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
72,51,"Mujer","Pública","Personal docente e investigador",10,1,15,1,1,90,20,70,1,0,0,0,0,"Sí",0,1,1,1,1,0,1,0,1,0,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,"Creo que en el tema estudiado es importante tener en cuenta las presiones de la ANECA y organismos similares no académicos que evalúan el trabajo de los docentes e investigadores en función de la cantidad pero no de la calidad o de lo que realmente aportan a la sociedad.","España","Ciencias de la vida y médicas"
73,34,"Mujer","Pública","Personal docente e investigador",10,1,10,1,1,15,9,5,1,0,0,0,0,"Sí",0,0,1,0,1,1,1,0,1,1,"Descubrir","Aplicabilidad",0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,"El problema principal es las exigencias de las agencias, que obvian la calidad del contenido y se centran en los índices de impacto. ","España","Ciencias sociales y del comportamiento"
74,37,"Hombre","Pública","Personal docente e investigador",2,1,14,1,1,50,24,50,0,1,0,0,0,"Sí",0,0,0,0,0,1,1,1,0,1,"Resolver","Conocimiento",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,"Muchas de las malas prácticas que se comentan en este ensayo son redactadas de forma que son ""más que evidentes"", pero en la práctica no todo es blanco o negro, y hay una gran escala de grises. Por ello, intuyo que muchos científicos negarán algunas malas prácticas porque literalmente no cumplen con tal o cual premisa, ""pero""... Con ello quiero decir que vuestro estudio va a ser muy interesante y su enfoque es adecuado, pero muchos de mis compañeros ""negarían la mayor"" ante prácticas muy negativas o graves, porque alegarían alguna razón insignificante para no ser encasillado en tal o cual opción de la encuesta. Es duro admitir malas prácticas en la investigación, aunque sea anónimamente, y mucho me temo que las prácticas que a mi entender son más graves no van a prevalecer en este estudio, si bien en la práctica son, por desgracia, más abundantes. 

Otra cuestión interesante a añadir en futuros estudios sería si ""has presenciado o tienes evidencias de malas prácticas en tus compañeros de departamento o colegas"", y ahí evidentemente la encuesta daría un vuelco más que significativo.

Un saludo y suerte con vuestro estudio, que estoy seguro que os dará grandes beneficios.","España","Ciencias naturales e ingeniería"
75,59,"Mujer","Pública","Personal docente e investigador",24,1,31,1,1,91,48,88,0,0,0,0,1,"No lo tengo claro",0,0,0,1,0,1,1,0,1,1,"Descubrir","Conocimiento",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,"Cuando uno plantea una hipótesis y los resultados la desmienten, es porque la hipótesis es incorrecta y hay que plantear una nueva, acorde a los resultados encontrados. Esto es para mí cambiar la hipótesis según los resultados. 
Considero que ajustar los resultados para que confirmen una hipótesis, que en principio parece errónea, es una falta de ética. 
Desde mi punto de vista, los resultados experimentales son los que determinan si una hipótisis es falsa o verdadera.","España","Ciencias naturales e ingeniería"
77,41,"Hombre","Pública","Personal docente e investigador",12,1,12,1,1,72,15,72,1,0,0,0,0,"Sí",0,0,1,1,1,1,0,0,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,"","España","Ciencias de la vida y médicas"
78,53,"Hombre","Privada","Personal docente e investigador",18,1,24,1,1,89,12,80,0,1,0,0,0,"No",0,0,0,0,1,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
79,45,"Hombre","Pública","Personal docente e investigador",4,1,20,1,1,140,15,140,0,1,0,0,0,"Sí",0,0,1,1,0,1,0,0,0,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"","España","Ciencias de la vida y médicas"
80,65,"Hombre","Privada","Personal docente e investigador",30,1,30,1,1,240,16,235,1,0,0,0,0,"Sí",0,0,0,0,0,0,0,0,0,1,"Descubrir","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,"","España","Ciencias de la vida y médicas"
81,48,"Hombre","Pública","Personal docente e investigador",20,1,20,1,1,75,30,75,1,0,0,0,0,"Sí",0,0,1,1,1,1,0,0,0,0,"Requisitos","Aplicabilidad",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,"","España","Ciencias de la vida y médicas"
82,22,"Hombre","Pública","Personal de investigación",0,0,2,0,1,2,2,2,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,1,1,"Resolver","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
83,37,"Mujer","Privada","Personal docente e investigador",12,1,12,1,1,60,15,60,1,0,0,0,0,"Sí",0,0,0,0,1,1,0,0,1,0,"Descubrir","Conocimiento",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,"","España","Ciencias de la vida y médicas"
84,45,"Hombre","Pública","Personal docente e investigador",22,1,21,1,1,120,80,100,1,0,0,0,0,"Sí",0,0,1,1,0,0,1,1,1,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"gracias por su tiempo","España","Ciencias sociales y del comportamiento"
85,48,"Hombre","Pública","Personal docente e investigador",21,1,21,1,1,30,10,30,0,1,0,0,0,"No",0,0,0,0,1,1,0,0,1,0,"Resolver","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"En algunos casos se echa de menos NINGUNA DE LAS ANTERIORES ","España","Ciencias sociales y del comportamiento"
86,38,"Mujer","Pública","Personal de investigación",3,1,9,1,0,12,6,12,0,0,1,0,0,"Sí",0,0,1,1,1,1,1,0,1,1,"Descubrir","Conocimiento",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"","Otro","Ciencias naturales e ingeniería"
87,70,"Hombre","Pública","Personal docente e investigador",35,1,45,1,1,130,15,110,0,1,0,0,0,"No lo tengo claro",0,0,0,0,0,0,1,0,0,0,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
88,32,"Mujer","Pública","Personal docente e investigador",4,0,3,1,1,4,4,2,0,0,0,1,1,"No lo tengo claro",0,0,0,1,0,0,0,0,0,1,"Resolver","Conocimiento",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"","Ecuador","Ciencias naturales e ingeniería"
89,44,"Hombre","Pública","Personal docente e investigador",7,1,22,1,1,88,12,88,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,0,"Resolver","Conocimiento",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,"","España","Ciencias de la vida y médicas"
90,39,"Mujer","Pública","Personal docente",16,1,16,1,1,50,35,42,0,0,0,0,1,"No",0,0,1,0,0,0,0,0,0,0,"Reputación","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Los requisitos para obtener un sexenio son cada vez más exigentes, lo cual precariza notablemente al personal.","España","Ciencias naturales e ingeniería"
91,47,"Hombre","Pública","Personal de investigación",7,1,24,1,1,155,19,153,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,0,1,0,"Resolver","Aplicabilidad",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,"","España","Ciencias de la vida y médicas"
92,51,"Mujer","Pública","Personal de investigación",18,0,29,1,1,36,13,36,1,0,0,0,0,"Sí",0,0,1,0,0,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,"","Cuba","Ciencias de la vida y médicas"
93,54,"Hombre","Pública","Personal docente e investigador",26,1,30,1,1,74,56,25,0,1,0,0,0,"Sí",0,0,0,1,1,1,0,0,1,0,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lamentablemente observo que en muchos casos todo vale para publicar. Soy revisor en numerosas revistas JCR y detecto errores metodológicos, de contenido y procedimentales, lo que conlleva al rechazo del artículo evaluado. Cabe indagar en el motivo por el que se hace esto y posiblemente sea por las exigencias de ANECA, que obliga a disponer de un número de artículos elevado para poder obtener acreditaciones. Esto va contra la investigación, máxime si se apuesta por el continente en vez del contenido. Aprovecho para felicitaros por el estudio que pretendéis llevar a cabo y espero que consigáis información suficiente para abordar el estudio con garantías.
Saludos","España","Arte y humanidades"
94,51,"Hombre","Pública","Personal docente e investigador",20,1,25,1,0,100,35,100,0,0,1,0,0,"Sí",0,0,0,1,0,1,1,0,1,1,"Descubrir","Conocimiento",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,"Algunos de los supuestos se formulan de una manera demasiado abstracta. Por ejemplo, los referidos a cambio de hipótesis y repetición de experimentos.

Hecho muy en falta algunos otros items en la lista de prácticas:

* Enviar trabajos a revistas de dudosa calidad pero que garantizan publicacion previo pago
* Gastar una parte sustancial del presupuesto de investigación en gastos de publicación en lugar de enviar a revistas que no exigen pago

El actual y mal llamado 'Open Access' es la mayor amenaza a la integridad y credibilidad de la ciencia a medio plazo.","España","Ciencias naturales e ingeniería"
95,56,"Hombre",NA,"Personal de investigación",10,0,25,1,1,150,95,145,0,1,0,0,0,"Sí",0,0,0,1,0,1,1,0,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Perdonen pero no creo que sirva de nada. Si quieren poner de manifiesto malas praxis no lo van a conseguir a través de una encuesta como esta. Creo que tienen que hacer un análisis exhaustivo de las autorías de las publicaciones relaciones entre los grupos que publican en una misma área de conocimiento, su participación conjunta o no en proyectos de investigación, en qué revistas publican y si hay miembros de esos grupos en comités editoriales, etc...","España","Ciencias naturales e ingeniería"
96,33,"Mujer",NA,"Personal docente e investigador",4,0,9,0,1,32,8,29,1,0,1,0,0,"Sí",0,0,0,1,0,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"también es un problema del sistema y como se valora la ciencia. por ejemplo, authorships - quien es first author, corresponding author y last author y como cuentan los authorships hacia becas y funding. 
hasta ahora, research translation y engagement with stakeholders no se está valorando, que en mi opinión es el más importante de todo, hacer la ciencia meaningful y con impacto para las políticas públicas y la sociedad. ","España","Ciencias de la vida y médicas"
98,44,"Mujer","Pública","Personal docente e investigador",10,1,18,1,1,75,22,75,0,1,0,0,1,"Sí",0,0,0,0,0,1,0,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Respecto a la frase que poneis varias veces de ""modificar las hipotesis si los resultados no la confirman"", es que de hecho esto es una parte de la fucnión científica. Es posible que las hipotesis que planteabamos inicialmente no fueran las correctas, y los resultados experimentales arrojan luz sobre otro fenómeno que no se podia esperar. Por tanto tampoco es negativo esto, sino que es fruto de la investigación propiamente. 
Y respecto a ""incluir al director del grupo en la publicación"", aunque no haya realizado tareas experimentales propiamente, su tarea a menudo puede ser de aconsejar / orientar durante la investigación - para lo que su  experiencia puede ser muy valiosa, - o incluso conseguir fondos para realizar la investigación, por lo que sin su aportación en este sentido la investigación no se podria realizar. Por tanto, no creo que sea algo negativo incluirlo. Y de hecho ""Conseguir fondos"" es una de las frases estandar que acreditan las contribuciones de los autores en numerosas revistas científicas muy prestigiosas, lo que avala que no es algo negativo, tal como se implica en vuestro cuestionario. ","España","Ciencias naturales e ingeniería"
99,42,"Hombre","Privada","Personal docente e investigador",6,1,6,1,1,53,25,53,1,0,0,0,0,"Sí",0,0,1,1,0,0,1,0,1,0,"Resolver","Aplicabilidad",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias de la vida y médicas"
100,39,"Mujer","Privada","Personal docente e investigador",4,1,20,1,1,65,12,60,1,0,0,0,0,"Sí",0,0,1,0,1,1,0,0,0,0,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"","Perú","Ciencias de la vida y médicas"
101,41,"Mujer","Pública",NA,0,0,17,0,1,12,7,12,1,0,0,0,0,"Sí",0,0,0,1,0,0,1,0,0,0,"Descubrir","Aplicabilidad",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"","España","Ciencias de la vida y médicas"
103,27,"Mujer","Pública","Personal docente e investigador",3,0,4,0,1,20,7,7,1,0,0,0,0,"Sí",0,0,0,0,1,0,0,0,0,0,"Requisitos","Conocimiento",0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"","España","Ciencias sociales y del comportamiento"
105,50,"Hombre","Pública","Personal docente e investigador",20,1,25,1,1,82,40,85,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,1,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias de la vida y médicas"
106,36,"Hombre","Pública","Personal docente e investigador",10,1,14,1,1,48,30,48,0,0,0,0,1,"Sí",0,0,0,0,0,1,1,1,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,"","España","Ciencias naturales e ingeniería"
107,33,"Mujer","Pública","Personal docente e investigador",7,1,7,1,1,19,9,19,0,1,1,0,0,"No lo tengo claro",0,1,1,1,0,1,1,0,1,1,"Resolver","Aplicabilidad",0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","España","Ciencias naturales e ingeniería"
108,36,"Mujer","Pública","Personal docente e investigador",1,0,10,0,1,12,4,11,1,0,0,0,0,"Sí",0,0,1,0,0,0,0,0,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"","Otro","Arte y humanidades"
109,48,"Hombre","Pública","Personal docente e investigador",22,1,25,1,1,50,15,10,1,0,0,0,0,"Sí",0,0,0,1,1,1,1,0,1,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"","Uruguay","Ciencias de la vida y médicas"
